region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,quantity_per_household,seed,unit
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-JAN-F-103422-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-SCO-F-092410-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRA-F-105624-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-MAN-F-144411-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ABU-M-123414-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PHI-M-121426-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DON-M-143907-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DAN-M-105759-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DAN-M-142013-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-JOH-M-114941-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAU-M-090848-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-192519-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-130610-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-YOZ-M-124758-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-GOE-M-150732-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-IMA-M-110539-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-SYL-M-121308-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-WIL-M-100939-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-KER-M-091259-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-JOH-M-102333-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-INN-M-182406-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-SWA-M-120204-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-KAS-M-111510-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-LEO-M-213041-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-CHA-M-085348-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-EXI-M-123835-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-AMO-M-095202-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRA-M-092015-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-095236-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ASU-M-132114-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRE-M-093705-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-MMU-M-213006-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRA-M-113538-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-GAK-M-121912-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-MUG-M-131810-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-TUR-M-121400-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ABU-M-123414-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PHI-M-121426-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DON-M-143907-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DAN-M-105759-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DAN-M-142013-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-JOH-M-114941-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAU-M-090848-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-192519-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-130610-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-YOZ-M-124758-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-GOE-M-150732-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-IMA-M-110539-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-SYL-M-121308-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-WIL-M-100939-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-KER-M-091259-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-JOH-M-102333-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-INN-M-182406-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-SWA-M-120204-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-KAS-M-111510-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-LEO-M-213041-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-CHA-M-085348-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-EXI-M-123835-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-AMO-M-095202-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRA-M-092015-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-PAT-M-095236-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ASU-M-132114-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRE-M-093705-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-MMU-M-213006-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-FRA-M-113538-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-GAK-M-121912-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-MUG-M-131810-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-TUR-M-121400-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DOR-F-093244-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ASR-M-082800-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-DOR-F-093244-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Nganiko_2,2025,A,KIT-NGA-ASR-M-082800-15,1.0,Onions - Local,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-173945-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PRO-F-154434-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAD-F-151529-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-NOE-F-185410-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-RES-F-151520-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SCO-F-114442-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PET-F-113950-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SED-F-171231-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-BEN-F-114047-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAN-F-153107-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAN-F-135352-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAD-F-184229-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-LAW-F-161607-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ROS-F-190510-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-EVA-F-202330-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-184024-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ANN-F-183133-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-140556-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KIW-F-184934-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KYE-F-184136-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SAI-F-181916-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-CON-F-144947-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-173945-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PRO-F-154434-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAD-F-151529-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-NOE-F-185410-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-RES-F-151520-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SCO-F-114442-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PET-F-113950-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SED-F-171231-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-BEN-F-114047-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAN-F-153107-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAN-F-135352-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-HAD-F-184229-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-LAW-F-161607-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ROS-F-190510-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-EVA-F-202330-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-184024-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ANN-F-183133-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-MAR-F-140556-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KIW-F-184934-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KYE-F-184136-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SAI-F-181916-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-CON-F-144947-18,0.4,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-GEL-M-170119-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-132754-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAM-M-103058-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JUM-M-101329-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-KAL-M-093609-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MAR-M-105100-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAM-M-120406-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-073043-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-110420-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DEN-M-084747-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BEN-M-085747-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ARO-M-082453-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ALE-M-130628-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-EMA-M-082129-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ELI-M-174636-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DLA-M-172956-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ISS-M-091132-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MOS-M-161821-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SUL-M-183719-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAC-M-074348-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-COS-M-135752-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-KAG-M-092449-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-UNI-M-184811-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-WEL-M-123124-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PET-M-133719-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SAM-M-173851-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PAT-M-163454-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BRI-M-190001-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ENO-M-081911-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MOS-M-085532-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-HAN-M-081132-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MUZ-M-171136-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SEP-M-124144-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ROB-M-125724-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-RIC-M-141041-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-AHA-M-092609-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ABD-M-170725-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PIU-M-125429-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ABS-M-084043-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DER-M-072616-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-GEL-M-170119-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-132754-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAM-M-103058-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JUM-M-101329-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-KAL-M-093609-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MAR-M-105100-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAM-M-120406-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-073043-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOH-M-110420-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DEN-M-084747-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BEN-M-085747-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ARO-M-082453-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ALE-M-130628-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-EMA-M-082129-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ELI-M-174636-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DLA-M-172956-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ISS-M-091132-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MOS-M-161821-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SUL-M-183719-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAC-M-074348-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-COS-M-135752-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-KAG-M-092449-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-UNI-M-184811-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-WEL-M-123124-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PET-M-133719-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SAM-M-173851-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PAT-M-163454-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BRI-M-190001-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ENO-M-081911-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MOS-M-085532-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-HAN-M-081132-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-MUZ-M-171136-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-SEP-M-124144-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ROB-M-125724-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-RIC-M-141041-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-AHA-M-092609-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ABD-M-170725-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-PIU-M-125429-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ABS-M-084043-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-DER-M-072616-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BEA-F-075324-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ALI-F-184345-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAD-F-171400-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOY-F-081243-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-FLO-F-080153-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-EVE-F-103810-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-VEN-F-183133-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JUS-F-191656-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-KAS-F-165727-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-VAN-F-115630-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ALI-F-084145-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-AZI-F-180137-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-BEA-F-075324-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-ALI-F-184345-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JAD-F-171400-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-JOY-F-081243-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-FLO-F-080153-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Muyenga,Zanzibar,2025,A,KIT-ZAN-EVE-F-103810-15,1.0,Onions - Local,Kgs
